 Mobile Number  ,name, State  , Telephone  , City  , Email  , Telephone 2  , Country  , Address  , Website 
 9811199518 , All India Association Of Computer Centers And It Proessionals Society,Delhi, 011-22477247 , New Delhi , mnkhandu@gmail.com ,, India ," E-94 Shahin Bagh Abul Fazal Enclave Part-II, New Delhi-110025", NO website is listed 
 09811066397 , All India Association Of Women And Child Development Society,Delhi, 011-22485990 , Delhi , aiava.ngonetwork@gmail.com , 09811066397 , India ," U-55, Upadhyay Block, Shakkarpur(Ground Floor), Delhi-110092.", http://www.aiava-ngonetwork.com
 09810661727 , All India Biodynamic And Organic Farming Association Society,Delhi, 011-22779382 , New Delhi , bmamta41@yahoo.com , 09810661727 , India ," 162, Ankur Appts, 7 I.P EXTN. Mother Dairy New Delhi-110092", NO website is listed 
 9868094470 , All India Centre For Urban And Rural Development Society,Delhi, 011-29561690 , Delhi , aicdee@gmail.com ,, India , C-39 Duggal Colony Develi Road Khanpur New Delhi 110017, NO website is listed 
 09810757978 , All India Clench Foundation Society,Delhi, 011-45700423 , Delhi , aicws@indiatimes.com , 09810757978 , India ," 10/133, WEST GURU ANGAD NAGAR, GURUDWARA ROAD, DELHI-110092", NO website is listed 
 9871241668 , All India Deaf Arts And Cultural Society Society,Delhi,India,, aicpwa@gmail.com ,, India ," B-8/1334, Durga Chambers, Desh Bandhu Gupta Marg, Karol Bagh, New Delhi-110005 Mob:", NO website is listed 
 9968299195 , All India Deprived Community Support Centre Society,Delhi, 011-25402478 , Delhi , aidacs1991@gmail.com , 9968299195 , India ," All India Deaf Art and Cultural Society (AIDACS) No. B/45-C,SFS Flats, Outer Ring Road, Vikas Puri, New Delhi-110018", NO website is listed 
 9350528281 , All India Environment Educational And Social Welfare Society Society,Delhi, 011-25636523 , Dwarka , allindia2004@gmail.com ,, India , A1/ 155c madhu vihar dwarka sec -3 new delhi, NO website is listed 
 9268141966 , All India Environment Educational Sws Society,Delhi, 92681-41966 , New Delhi , PANKAJ056@GMAIL.COM ,, India ," A-1/155C, MADHU VIHAR , UTTAM NAGAR,NEAR DWARKA SECTOR -3 , NEW DELHI- 110059.", NO website is listed 
 09810625871 , All India Federation Of Voluntary Organization Society,Delhi, 011-65382643 , Delhi , laxmibaral87@yahoo.com ,, India ," ALL INDIA FEDERATION OFVOLUNTARY ORGANISATION at C-61, Janta Garden, Pandev Nagar, Delhi", http://aifovo.com
 9810672996 , All India Global Society Society,Delhi, 011-25936743 , New Delhi , globalsocietydelhi@yahoo.co.in , 9810672996 , India ," 103A, Sector-6,Pocket-2, DDA LIG Flat, Pappan Kalan, Dwarka", NO website is listed 
 9899300556 , All India Graduates Association Society,Delhi, 011-26941354 , Jamia Nagar , aigaindia@gmail.com ,, India ," E-3, Abul Fazl Enclave, Okhla", http://www.aiga-vision.org
 9818058749 , All India Grameen Vikas Sangthan Society,Delhi, 011-45659438 , New Delhi , aigvsho@gmail.com ,, India ," 2403, Plot - 8A, Ashoka Enclave, Sector - 11, Dwarka, New Delhi - 110075", NO website is listed 
 09250147286 , All India Gramin Vikas Samiti Society,Delhi, 011-25647070 , New Delhi , aigvs95@gmail.com ,, India ," 27/232, J Block, West Sagar pur,New Delhi-110046", NO website is listed 
 8092279334 , All India Hope Line Welfare And Charitable Youth Society,Delhi, 011-24878131 , Vikas Puri , ag2701@gmail.com ,, India ," DG111/397,Vikas Puri New Delhi-18", http://www.hopelineindia.in
 9999943650 , All India Janshruti Society,Delhi, 011-23977736 , Delhi , janshruti.india@gmail.com , 9999943650 , India ," 399, BLOCK-B, STREET NO. 16, SANT NAGAR BURARI DELHI-110084", NO website is listed 
 09910745699 , All India Kanika Rural Development Welfare Society Cooperative Society,Delhi, 011-46514393 , New Delhi , raidbond@yahoo.com ,, India ," F-110, Lane No-4,Kalindikunj Road, Abul Fazal Enclave, Okhla", NO website is listed 
 9868167230 , All India Maitreya Society Society,Delhi, 011-25968263 , Delhi , drpnpandey@indiatimes.com , 9868167230 , India ," Flat No.-144, Pkt.-13, sect.-22, Rohini, Delhi-110086.", NO website is listed 
 9818571299 , All India Nyay Manch Society,Delhi, 011-25948887 , Delhi , om_rathor@rediffmail.com ,, India ," G-333 Adhyapak Nagar, Near Peer Baba, Nangloi", NO website is listed 
 9818571299 , All India Nyay Manch Regd Society,Delhi, 011-25471152 , Delhi , parnav_rathor@yahoo.in ,, India , e-39 kunwar singh nagar nangloi new delhi 110041, NO website is listed 
 09811897589 , All India Parivartan Sewa Samiti Society,Delhi, 011-25895349 , New Delhi , aipssngo@yahoo.com , 011-25706142 , India ," 2190 shadi khampur, choupal wali gali , west patel nagar, New Delhi", http://aipssngo.org
 9868571543 , All India Progressive Writers Association Society,Delhi,India,, allindiapwa@gmail.com ,, India ," 22, Ghalib Apartments, Parwana Road, Pitampura, Delhi-110034", NO website is listed 
 8220063803 , All India Rail Safety Council Trust,Delhi, 011-64622005 , Delhi , contact@railsafety.co.in ,, India ," 3/18 NEHRU ENCLAVE, KALKAJI EXTN. NEW DELHI 110016", http://www.railsafety.co.in
 9999068863 , All India Reformation Organisation Society,Delhi, 011-27457112 , New Delhi , pssharma.advocate@rediffmail.com ,, India ," 2389 , First Floor , Hudson Lane , Near Kingsway Camp New Delhi - 09", NO website is listed 
 9868152493 , All India Saraswati Educational And Welfare Society Delhi Society,Delhi, 011-25957686 , Delhi , grcaiseaws5@gmail.com ,, India ," Plot No. 745, Tikri Kalan (Opp. State Bank of India) Delhi-110041", NO website is listed 
 9910182448 , All India Sarnath Educational Rural Advancement Society,Delhi, 011-25156859 , New Delhi , AISERACS@gmail.com ,, India ," 45, Shivalik Appartment, Pitampura, Delhi -110034", NO website is listed 
 9210314123 , All India Sarnath Educational Rural Advancement Society,Delhi, 011-25971222 , New Delhi , sushiljawala@gmail.com ,, India ," 45, Shivalik Appartment, Pitam Pura, Delhi", NO website is listed 
 09996684406 , All India Shiksha Evam Vikas Association Society,Delhi, 011-25936743 , New Delhi , seva9999@yahoo.com ,, India ," Flat No.62, (First Floor), Block-2, Plot No.10, Pocket-6, Janta Flats, Nasirpur Dwarka, Phase-I, New Delhi-110045", NO website is listed 
 9811759209 , All India Sirajul Uloom Trust Trust,Delhi, 011-22343635 , Delhi , allindiasu.trust@gmail.com ,, India ," C-18 GALI NO 1, RAJEEV NAGAR MANDOLI EXTENSION DELHI-110093", NO website is listed 
 09968275102 , All India Sonia Gandhi Vichar Manch Trust,Delhi, 011-22785768 , Delhi , aisgvm@gmail.com , 09968275102 , India , G-13A EAST VINOD NAGAR DELHI-110091, http://www.allindiasoniagandhivicharmanch.com
 9990800276 , All India Suffa Education Foundation Society,Delhi, 011-29944981 , New Delhi , jamiatussuffa@rediffmail.com ,, India ," B-159/C, Shaheen Apartment, Flat No. 5, Abul Fazal Enclave-II, Jamia Nagar, New Delhi-110025", NO website is listed 
 09955439846 , All India Tanzim Ulamaehaque Trust,Delhi, 06433-218305 , New Delhi , mdreyazuddin.914@rediffmail.com ,, India , jamia nagar new delhi, NO website is listed 
 09818335519 , All India Vedic Astrologers Society Society,Delhi,India,, pt.narayan@yahoo.com ,, India ," H. No. 49-A, Block-B, Pocket-B (west) Shalimar Bagh New Delhi", NO website is listed 
 07827448892 , Allround Development For All Foundation Society,Delhi, 011-20466284 , Delhi , adafoundation@gmail.com ,, India ," 110-B, G-8, Shiv Mandir Marg, (Near Bodh Vihar),Maujpur, Delhi-110053", http://adafoundation.googlepages.com
 9999481186 , Almighty Faith Foundation Trust,Delhi, 011-45652378 , Delhi , almightyfaith786@gmail.com ,, India ," 2157/2B/2,Guru Arjun Dev Nagar, Shadipur, New Delhi- 110008", NO website is listed 
 9811133778 , Almighty Welfare Society Society,Delhi, 981-1133778 , Delhi , almightywelfare@gmail.com ,, India , IInd Floor B 259 Vivek Vihar, NO website is listed 
 9311170240 , Alp Aye Shramik Shiksha Sanstha Society,Delhi, 0000-0000000 , New Delhi , alpaye1@rediffmail.com ,, India , 3A Bharat Nagar New Freiends Colony New Delhi- 110025, NO website is listed 
 8447318647 , Aman Horizon Society,Delhi, 844-7318647 , New Delhi , bmathilda@rediffmail.com ,, India ," 67b Bharat Nagar, NFC,", NO website is listed 
 8447318647 , Aman Horizon Society,Delhi, 844-7318647 , New Delhi , bnaidu3@yahoo.co.in ,, India ," 67b Bharat Nagar, NFC,", NO website is listed 
 9899907567 , Aman Uday Society,Delhi, 011-23914699 , Delhi , neerajmukim@yahoo.com ,, India ," 1-C, Northend Road, Civil Lines, Delhi-110054", NO website is listed 
 9953078462 , Amansewak Society,Delhi, 011-22184160 , Delhi , aman83267@gmail.com ,, India ," H.No-316, ST.No-16 Old Mustafabad", NO website is listed 
 9810599275 , Amba Foundation Society,Delhi, 011-22248924 , Delhi , ambafoundation@hotmail.com ,, India , Regd. Adress C-76 Bathla Apts 43 I.P. Extension Delhi-110092 Field Office: B 94-4 1st floor Joshi Colony Mandawali Delhi-110092, http://www.ambafoundation.org
 9899242219 , Ambar Welfare Organisation Society,Delhi, 011-23528317 , New Delhi , Iinfoamber@gmail.com ,, India ," HOUSE NO. 69, TYPE-II, LAXMIBAI NAGAR, NEW DELHI-110023.", NO website is listed 
 9818615895 , Ambassadors Welfare Society Society,Delhi, 011-26662649 , Delhi , ambassadorsinindia@yahoo.in ,, India ," Ambassadors Welfare Society J-54, Ground Floor, Saurabh Vihar, Badarpur, New Delhi, Pin-110044, India Contact No. 011-26662649, +919818615895,+91 9958076238.", NO website is listed 
 9910188438 , Ambika Social Welfare Society Society,Delhi,India,, anuradhabaluni2009@gmail.com ,, India ," 12/3, Gali No- 3, B-Block, West Vinod Nagar, Delhi-110092", NO website is listed 
 9990086234 , Ambition The Foundation Of Educational And Social Welfare Society,Delhi, 011-22720009 , Delhi , ambitionfoundation@gmail.com ,, India ," 13/333, Kalyanpuri, Delhi-110091", http://www.ambitionkalyanpuri.webs.com
 9013283658 , Ambuj Arts Association Society,Delhi, 011-242628 , New Delhi , agamgiri@msn.com ,, India , B-45 HARI NAGAR CLOCK TOWER NEW DELHI, http://acting-theater.in
 9868436228 , Ameene Millat Educational Trust Trust,Delhi, 011-23271848 , Shastri Park , sahiladib@gmail.com ,, India ," C-11, SHASTRI PARK, DELHI- 110053", NO website is listed 
 7037179317 , Ameer Khusro Centre For Music Trust,Delhi, 011-42175624 , Delhi , maestroanupriya.concert@gmail.com ,, India ," XC-5, Sah Vikas Society, 68 IP Extension, Patparganj, 110092", NO website is listed 
 9195871990 , Amritansu Shrijan Samiti Society,Delhi, 0657-2383896 , Delhi , kdeeparchana@yahoo.com , 9195871990 , India ," 1/4372-C,RAM NAGAR,MANDOLI ROAD,SHAHADRA,DELHI-110032", NO website is listed 
 09887969914 , Amritaryan Foudation Society,Delhi, 011-25590670 , Delhi , amrtaryanngo@gmail.com ,, India ," B-105, Phase -III,Vikas Nagar New Delhi 110059", NO website is listed 
 9999778946 , An Association For Awarness Society,Delhi, 011-28762842 , New Delhi , pr.awareness@gmail.com ,, India , 52/59 A St. NO 18 Nai Basti Anand Parbat New Delhi 110005, NO website is listed 
 9911228659 , Anagat Educational Development Society Society,Delhi, 011-27522538 , Delhi , sandeep_19762000@yahoomail.com ,, India , flat no. 92/c-12/ sector-3/ rohini/ delhi-110085, NO website is listed 
 9717954305 , Anand Jan Kalyan Society Society,Delhi, 011-49693372 , New Delhi , anandjankalyan@gmail.com ,, India ," 5-A,NEW NO.-15,LAXMI NAGAR, DEHI-110092", NO website is listed 
 9811425174 , Ananya Educational And Social Welfare Society Society Society,Delhi, 011-25356114 , New Delhi , ananya.ngo@gmail.com ,, India ," A-100, Maharani Enclave, Hastsal, Uttam Nagar, New Delhi-110059.", http://ananyango.org
 9350555618 , Anglo Urdu Educational And Welfare Society Society,Delhi, 011-22857678 , Shahadra , aimt.edu01@gmail.com ,, India ," Regd.-C-185 Street No.4 Chauhan Banger Delhi 110053 Correspondence Office- G-1,Street No.6 Brahampuri Delhi 110053", NO website is listed 
 9811807558 , Anhad Act Now For Harmony And Democracy Trust,Delhi, 011-23070740 , New Delhi , anhad.delhi@gmail.com , 011-23070722 , India ," 23, Pandit Ravi Shankar Shuk Lane, New Delhi-110001", http://anhadin.net
 9210115887 , Anisa Welfare Organisation Society,Delhi, 011-65738645 , New Seelampur , anisawelfare_organisation@yahoo.com ,, India , F112 New seelampur Delhi 110053, NO website is listed 
 09818313758 , Anjum Cultural Society Society,Delhi, 011-22571536 , Delhi , anjumcs@gmail.com ,, India ," 26-B, Pocket A, Dilshad Garden Delhi 110095", NO website is listed 
 9810561157 , Ank Society,Delhi, 011-98105611 , Delhi , ank.delhi@gmail.com ,, India ," ANK, JG - 40 (3GF), Khirki Extn. Malviya Nagar, Delhi. 110017", http://www.ankindia.org
 9810561157 , Ank Society,Delhi, 011-65641300 , New Delhi , abhi_kishore@yahoo.com ,, India ," Abhishek kishore, 3GF,JG-40,Kdiki Ext. Malviya Nagar", http://www.ankindia.org
 9810561157 , Ank Ngo Society,Delhi, 011-22240038 , New Delhi , alliance@ankindia.org , 011-65153537 , India ," JE-2 (JGF), Khirki Extension Malviya Nagar, New Delhi - 110017.", http://www.ankindia.org
 09350431787 , Anmol Society,Delhi, 011-25946887 , New Delhi , anmolsoicety2000@yahoo.in ,, India ," RZQ-88, Nihal Vihar, Gurdwara Road, New Delhi", NO website is listed 
 9910756368 , Anmol Educational And Social Welfare Society Society,Delhi, 011-64663683 , Delhi , aeasws10200709@gmail.com ,, India ," Anmol Educational and Social Welfare Society. D - 103 Kharak Village, Mission Road, Chandanhulla, Satbari, New Delhi - 110074", http://www.ngo-anmol.org
 9810609045 , Anmol Zindgi Society,Delhi, 011-98113084 , Delhi , anmolzindgi.org@gmail.com ,, India ," A-27, Radhey Shyam Park Ext.,Parwana Road, Delhi-110051", NO website is listed 
 9956482287 , Annoor Social Care Foundation Trust,Delhi, 011-23534302 , New Delhi , annoorfoundation@gmail.com ,, India , 6562/B P P Quarters Naugaza Peer Chamelian Road Bara Hindu Rao Delhi 06, NO website is listed 
 9968758150 , Anoop Nagar Welfare Association Society,Delhi, 0965-0739411 , New Delhi , anoop.nagar.rwa@gmail.com ,, India ," C-3, ANOOP NAGAR UTTAM NAGAR NEW DELHI - 110059", NO website is listed 
 09891186750 , Ansda Society,Delhi, 011-23073236 , New Delhi , ansda2014@gmail.com ,, India ," C/o National School of Drama Bahawalpur House, Bhagwan Das Road , New Delhi-11001", NO website is listed 
 8527889199 , Antarashtriya Manavadhikar Association Society,Delhi, 011-43014819 , Delhi , mithileshkarna@gmail.com ,, India ," G - 12, United Plaza, Kadkad Duma, Commentry Center, Delhi - 110092.", http://www.amaa.org.in
 8527889199 , Antarashtriya Manavadhikar Association Society,Delhi, 011-43018819 , New Delhi , MITHILESHKARN@GMAIL.COM ,, India ," G - 12, UNITED PLAZA, KADKAD DUMA, COMMENTRY CENTER, NEW DELHI", http://WWW.AMAA.ORG.IN
 09899283633 , Antarrajyeeya Sahayog Parishad Society,Delhi, 011-25877504 , Delhi , ars.parishad@gmail.com ,, India ," E-105, KUNWAR SINGH CHOWK, BALJEET NAGAR, NEW DELHI-110008", NO website is listed 
 9999919320 , Antaryatra Foundation Society,Delhi, 011-46012727 , Delhi , antaryatrafoundation@gmail.com ,, India , F-106. 47/22 Aman Chambers/Pusa Road New Delhi-110060, NO website is listed 
 9899371683 , Anu Education Society Society,Delhi, 011-65968581 , Delhi , vk_m58@yahoo.co.in ,, India ," B-1,Kakrola Housing Complex,Opp. piller no.789,Near Dwarka Mor,Main Najafgarh Road", NO website is listed 
 09871624184 , Anubhav Aakaar Social Welfare Society Society,Delhi, 011-98716241 , New Delhi , aaswsociety@gmail.com ,, India , Rz-250/396 shivpuri gali no.2 west sagarpur new delhi : 110046, NO website is listed 
 09958974420 , Anubhav Ekta Vikas Foundation Society,Delhi, 011-23356539 , New Delhi , shripoonam12@gmail.com ,, India ," Plot No.252,Punarvas Colony, Sector-A-06, Narela, Delhi-110040", NO website is listed 
 9818703806 , Anubhav Manav Kalyan Sanstha Society,Delhi, 011-22180150 , Delhi , anubhavmanavkalyansanstha@rocketmail.com ,, India ," D-22, gali No.9, Brahmpuri Delhi-110053", NO website is listed 
 9868390051 , Anubhuti Foundation Mission Society,Delhi, 011-29940986 , New Delhi , afm.quest@gmail.com ,, India ," 79-F, Sector-8, Jasola Vihar, New Delhi - 110025", http://www.anubhutifoundation.org
 09810717722 , Anugraha Society,Delhi, 011-22234969 , Delhi , anugrahaindia@yahoo.com ,, India ," B- 33 Arya Nagar Apts., 91 I.P.extn, Patparganj", http://anugrahaindia.net
 9818801283 , Anushka Society,Delhi, 011-27721631 , Narela , anushka.org@gmail.com ,, India ," 117, Village Tigi Pur Balmiki mohalla Near MCD Park", NO website is listed 
 9811104835 , Anushri Rural Development Society Society,Delhi, 011-22618571 , Delhi , bhattacharya.anoop@gmail.com ,, India ," Anushri Rural Development Society. 7-D, Pkt.-5, DDA Flats, New Kondli Mayur Vihar-III Delhi-110096", NO website is listed 
 9210103077 , Anusuchit Jaati Anususuchit Jan Jaati Pichhri Jaati Sangharsh Samiti Society,Delhi, 011-25700090 , New Delhi , mailme_rbrawat@rediffmail.com ,, India ," 2151/3A/2B, NEW PATEL NAGAR NEW DELHI-110008", NO website is listed 
 09311202475 , Anveshana Society For Performing Arts Society,Delhi, 011-22724154 , Delhi , anveshanasan@gmail.com ,, India ," 232,Sita ram Apartments.I.P Extension Patparganj Delhi 110092", http://www.anveshanadancetheatre.com
 9313243037 , Anwar Education Society Society,Delhi, 011-41329280 , Delhi , adhitmishra@gmail.com ,, India ," Shaista C-478, Old Seema puri, Near Chand Majid, New Delhi - 110095", NO website is listed 
 9212121855 , Apeksh Welfare Society Society,Delhi, 011-27899446 , Delhi , apekshaws@yahoo.in ,, India ," C-2/37, Sector-15, Rohini, Delhi-110085 & C-6/81, Sector-15, Rohini, Delhi-110085", NO website is listed 
 9968472666 , Apna Parivar Trust,Delhi, 011-28758159 , Karol Bagh , apnaparivarap@gmail.com ,, India ," B-8/1334, Durga Chambers, Desh Bandhu Gupta Marg", NO website is listed 
 9810658174 , Apni Pathshala Foundation Society,Delhi,India,, sonusundd@yahoo.com ,, India , E 328 East of Kailash New Delhi -65, http://www.apnipathshala.com
 9268608055 , Ar Educational And Welfare Society Society,Delhi, 011-65095580 , Delhi , ar.foundation132013@gmail.com ,, India ," H.NO3 ,KH.NO 57/10/1 ,GALI NO 2 VIJAY VIHAR MOHAN GARDEN UTTAM NAGAR NEW DELHI-110059", NO website is listed 
 9891912311 , Archisa The Ray Of Light Society,Delhi, 011-26302311 , New Delhi , archisatherayoflight@gmail.com ,, India ," ARCHISA THE RAY OF LIGHT c/O-BISWAJIT SAMAL 1-A,1ST FLOOR,GALI NO-2, RAJPUR KHURD CHATTARPUR NEW DELHI", http://www.archisa.com
 09560183093 , Area Of Reformation And Restructure Of Women Arrow Society,Delhi, 0852-7436696 , New Delhi , arrowdelhi2007@gmail.com ,, India ," Rajender Singh Bhawan, 11/9, Kishangarh, Vasant Kunj, New Delhi - 110070", NO website is listed 
